18-06-28 15:43:01 result parse_posts_html{'time': '1月15日', 'original': '原创', 'comment_sum': 0, 'share': '', 'praise': '8', 'content': '许志永更换了头像 许志永更换了头像 1月15日'}
18-06-28 15:48:15 result parse_posts_html{'time': '18 小时', 'original': '原创', 'comment_sum': 0, 'share': '', 'praise': '', 'content': '许志永 许志永 18 小时'}
18-06-28 15:48:15 result parse_posts_html{'time': '4月5日 4月5日', 'original': '非原创', 'comment_sum': 0, 'share': '', 'praise': '', 'content': '许志永分享了帖子 许志永分享了帖子 4月5日 丁家喜 4月5日', '_id': ObjectId('5b3492bf7aec103f04078961')}
18-06-28 15:48:51 result parse_posts_html{'time': '18 小时', 'original': '原创', 'comment_sum': 0, 'share': '', 'praise': '', 'content': '许志永 许志永 18 小时'}
18-06-28 15:48:51 result parse_posts_html{'time': '4月5日 4月5日', 'original': '非原创', 'comment_sum': 0, 'share': '', 'praise': '', 'content': '许志永分享了帖子 许志永分享了帖子 4月5日 丁家喜 4月5日', '_id': ObjectId('5b3492e37aec103d58d83d41')}
18-06-28 15:49:06 result parse_posts_html{'time': '18 小时', 'original': '原创', 'comment_sum': 0, 'share': '', 'praise': '', 'content': '许志永 许志永 18 小时'}
18-06-28 15:49:06 result parse_posts_html{'time': '4月5日 4月5日', 'original': '非原创', 'comment_sum': 0, 'share': '', 'praise': '', 'content': '许志永分享了帖子 许志永分享了帖子 4月5日 丁家喜 4月5日', '_id': ObjectId('5b3492f27aec101fd4502a0a')}
18-06-28 15:51:22 result parse_posts_html{'time': '18 小时', 'original': '原创', 'comment_sum': 0, 'share': '', 'praise': '', 'content': '许志永 许志永 18 小时'}
18-06-28 15:51:22 result parse_posts_html{'time': '4月5日 4月5日', 'original': '非原创', 'comment_sum': 0, 'share': '', 'praise': '', 'content': '许志永分享了帖子 许志永分享了帖子 4月5日 丁家喜 4月5日'}
18-06-28 15:51:22 result parse_posts_html{'time': '4月4日 4月4日', 'original': '非原创', 'comment_sum': 0, 'share': '', 'praise': '', 'content': '许志永分享了帖子 许志永分享了帖子 4月4日 李文足 4月4日'}
18-06-28 15:51:22 result parse_posts_html{'time': '4月4日', 'original': '非原创', 'comment_sum': 0, 'share': '', 'praise': '', 'content': '许志永分享了链接 许志永分享了链接 4月4日'}
18-06-28 15:51:22 result parse_posts_html{'time': '2月15日', 'original': '原创', 'comment_sum': 0, 'share': '', 'praise': '', 'content': '许志永 许志永 2月15日'}
18-06-28 15:51:22 result parse_posts_html{'time': '2月12日', 'original': '原创', 'comment_sum': 0, 'share': '', 'praise': '', 'content': '许志永 许志永 2月12日'}
18-06-28 15:51:22 result parse_posts_html{'time': '1月15日', 'original': '原创', 'comment_sum': 0, 'share': '', 'praise': '', 'content': '许志永 许志永 1月15日'}
18-06-28 15:51:22 result parse_posts_html{'time': '1月15日', 'original': '原创', 'comment_sum': 0, 'share': '', 'praise': '', 'content': '许志永更换了头像 许志永更换了头像 1月15日'}
18-06-28 15:58:02 result parse_posts_html{'time': '18 小时', 'original': '原创', 'comment_sum': 4, 'share': '12次分享', 'praise': '54', 'content': '许志永 许志永 18 小时'}
18-06-28 15:58:02 result parse_posts_html{'time': '4月5日 4月5日', 'original': '非原创', 'comment_sum': 1, 'share': '2次分享', 'praise': '15', 'content': '许志永分享了帖子 许志永分享了帖子 4月5日 丁家喜 4月5日'}
18-06-28 15:58:02 result parse_posts_html{'time': '4月4日 4月4日', 'original': '非原创', 'comment_sum': 0, 'share': '2次分享', 'praise': '12', 'content': '许志永分享了帖子 许志永分享了帖子 4月4日 李文足 4月4日'}
18-06-28 15:58:02 result parse_posts_html{'time': '4月4日', 'original': '非原创', 'comment_sum': 1, 'share': '1 次分享', 'praise': '6', 'content': '许志永分享了链接 许志永分享了链接 4月4日'}
18-06-28 15:58:02 result parse_posts_html{'time': '2月15日', 'original': '原创', 'comment_sum': 7, 'share': '1 次分享', 'praise': '21', 'content': '许志永 许志永 2月15日'}
18-06-28 15:58:02 result parse_posts_html{'time': '2月12日', 'original': '原创', 'comment_sum': 25, 'share': '2次分享', 'praise': '103', 'content': '许志永 许志永 2月12日'}
18-06-28 15:58:02 result parse_posts_html{'time': '1月15日', 'original': '原创', 'comment_sum': 30, 'share': '32次分享', 'praise': '102', 'content': '许志永 许志永 1月15日'}
18-06-28 15:58:02 result parse_posts_html{'time': '1月15日', 'original': '原创', 'comment_sum': 0, 'share': '', 'praise': '8', 'content': '许志永更换了头像 许志永更换了头像 1月15日'}
18-06-28 15:59:48 result parse_posts_html{'time': '18 小时', 'original': '原创', 'comment_sum': 4, 'share': '12次分享', 'praise': '54', 'content': '强权社会大众被剥夺。人人犬儒，支撑后极权。\n每个人每个群体为正当利益诉求挺身而出，客观上就在推动社会进步。\n支持老兵、教师、抖友、卡友维权，不苛责其理念、动机、口号。\n...\n引领国家变革方向的是理想主义者，不以此标准要求公众。大众挺身而出，为利益，或为朴素的愤怒，是社会运动的主力。\n展开'}
18-06-28 15:59:48 result parse_posts_html{'time': '4月5日 4月5日', 'original': '非原创', 'comment_sum': 1, 'share': '2次分享', 'praise': '15', 'content': '#李文足千里寻夫# 徒步第二天。早上六人出发，中途增加三人，九人顺利到达休息地点。欢迎大家参与，一起关注王全璋律师：他被抓1000天，家属委托的律师一直无法会见，起诉至法院已近一年两月不审判，到最高法最高检控告28次无回音。体制作恶，于今为甚。'}
18-06-28 15:59:48 result parse_posts_html{'time': '4月4日 4月4日', 'original': '非原创', 'comment_sum': 0, 'share': '2次分享', 'praise': '12', 'content': '李文足千里寻夫\n徒步第一天'}
18-06-28 15:59:48 result parse_posts_html{'time': '4月4日', 'original': '非原创', 'comment_sum': 1, 'share': '1 次分享', 'praise': '6', 'content': ''}
18-06-28 15:59:48 result parse_posts_html{'time': '2月15日', 'original': '原创', 'comment_sum': 7, 'share': '1 次分享', 'praise': '21', 'content': '伟大变革前夜，我们内心都有一个清晰的愿望：一个公民社会，一个伟大国家。这愿望值得所有人一起努力！在这辞旧迎新的时刻，让我们一起祝福，祝福美好中国！新春感恩与祝福——一封公民感谢信http://xuzhiyong2009.blogspot.hk/'}
18-06-28 15:59:48 result parse_posts_html{'time': '2月12日', 'original': '原创', 'comment_sum': 25, 'share': '2次分享', 'praise': '103', 'content': '回到开封过年'}
18-06-28 15:59:48 result parse_posts_html{'time': '1月15日', 'original': '原创', 'comment_sum': 30, 'share': '32次分享', 'praise': '102', 'content': '各位朋友，刚注册，先自我介绍一下吧，法学博士，近年主要工作是推动公民运动，倡导大家做真公民。感谢关注和支持！'}
18-06-28 15:59:48 result parse_posts_html{'time': '1月15日', 'original': '原创', 'comment_sum': 0, 'share': '', 'praise': '8', 'content': ''}
18-06-28 16:03:37 result parse_posts_html{'time': '18 小时', 'original': '原创', 'comment_sum': 4, 'share': '12次分享', 'praise': '54', 'content': '强权社会大众被剥夺。人人犬儒，支撑后极权。\n每个人每个群体为正当利益诉求挺身而出，客观上就在推动社会进步。\n支持老兵、教师、抖友、卡友维权，不苛责其理念、动机、口号。\n...\n引领国家变革方向的是理想主义者，不以此标准要求公众。大众挺身而出，为利益，或为朴素的愤怒，是社会运动的主力。\n展开', 'year': 2018, 'day': '18 小时'}
18-06-28 20:47:05 result parse_posts_html{'time': '昨天上午7:33', 'original': '非原创', 'comment_sum': 0, 'share': '', 'praise': 2, 'content': '人性', 'year': 2018, 'month': '6', 'day': '27', 'hours': '7'}
18-06-28 20:47:05 result parse_posts_html{'time': '昨天上午7:26', 'original': '非原创', 'comment_sum': 0, 'share': '', 'praise': 1, 'content': '', 'year': 2018, 'month': '6', 'day': '27', 'hours': '7'}
18-06-28 20:47:05 result parse_posts_html{'time': '昨天上午7:11', 'original': '非原创', 'comment_sum': 0, 'share': '1', 'praise': 3, 'content': '', 'year': 2018, 'month': '6', 'day': '27', 'hours': '7'}
18-06-28 20:47:05 result parse_posts_html{'time': '昨天上午7:10', 'original': '非原创', 'comment_sum': 0, 'share': '', 'praise': 0, 'content': '', 'year': 2018, 'month': '6', 'day': '27', 'hours': '7'}
18-06-28 20:47:05 result parse_posts_html{'time': '昨天上午7:09', 'original': '非原创', 'comment_sum': 0, 'share': '', 'praise': 1, 'content': '', 'year': 2018, 'month': '6', 'day': '27', 'hours': '7'}
18-06-28 20:47:05 result parse_posts_html{'time': '昨天上午7:08', 'original': '非原创', 'comment_sum': 0, 'share': '', 'praise': 1, 'content': '', 'year': 2018, 'month': '6', 'day': '27', 'hours': '7'}
18-06-28 20:47:05 result parse_posts_html{'time': '昨天上午7:08', 'original': '非原创', 'comment_sum': 0, 'share': '', 'praise': 2, 'content': '', 'year': 2018, 'month': '6', 'day': '27', 'hours': '7'}
18-06-28 20:47:05 result parse_posts_html{'time': '昨天上午4:36', 'original': '非原创', 'comment_sum': 0, 'share': '1', 'praise': '1', 'content': '', 'year': 2018, 'month': '6', 'day': '27', 'hours': '4'}
18-06-28 20:47:05 result parse_posts_html{'time': '昨天上午2:55', 'original': '非原创', 'comment_sum': 0, 'share': '', 'praise': 3, 'content': '', 'year': 2018, 'month': '6', 'day': '27', 'hours': '2'}
18-06-28 20:47:05 result parse_posts_html{'time': '昨天上午2:45', 'original': '非原创', 'comment_sum': 3, 'share': '3', 'praise': 8, 'content': '', 'year': 2018, 'month': '6', 'day': '27', 'hours': '2'}
18-06-28 20:47:05 result parse_posts_html{'time': '昨天上午2:44', 'original': '非原创', 'comment_sum': 0, 'share': '', 'praise': 0, 'content': '', 'year': 2018, 'month': '6', 'day': '27', 'hours': '2'}
18-06-28 20:47:05 result parse_posts_html{'time': '6月26日下午11:57', 'original': '非原创', 'comment_sum': 0, 'share': '', 'praise': 2, 'content': '【梁京：特朗普的贸易战是「中国梦」的清醒剂】从习近平咄咄逼人的扩军，到他鼓励的蔑视美国的言论，都反映了习近平和中国反美势力这样一种思维：只要中国武力足以威慑美国，美国就对中国没办法。特朗普的贸易战则说明，美国其实有不战而屈人之兵的办法。', 'year': 2018, 'month': '6', 'day': '26', 'hours': 23}
18-06-28 20:47:05 result parse_posts_html{'time': '6月26日下午11:43', 'original': '非原创', 'comment_sum': 0, 'share': '', 'praise': 3, 'content': '', 'year': 2018, 'month': '6', 'day': '26', 'hours': 23}
18-06-28 20:47:05 result parse_posts_html{'time': '6月26日下午11:41', 'original': '非原创', 'comment_sum': 0, 'share': '', 'praise': 2, 'content': '', 'year': 2018, 'month': '6', 'day': '26', 'hours': 23}
18-06-28 20:47:05 result parse_posts_html{'time': '6月26日下午11:40', 'original': '非原创', 'comment_sum': 0, 'share': '', 'praise': 2, 'content': '', 'year': 2018, 'month': '6', 'day': '26', 'hours': 23}
18-06-28 20:47:05 result parse_posts_html{'time': '6月26日下午11:38', 'original': '非原创', 'comment_sum': 0, 'share': '', 'praise': 0, 'content': '', 'year': 2018, 'month': '6', 'day': '26', 'hours': 23}
18-06-28 20:47:05 result parse_posts_html{'time': '6月26日下午11:32', 'original': '非原创', 'comment_sum': 0, 'share': '', 'praise': 0, 'content': '“教育转化中心”的酷刑和性虐待\n作者: 桑杰嘉\n【 民主中国首发 】 时间: 6/20/2018\n...\n最近图伯特人权组织（西藏）获得一份来自图伯特境内的资料，记录了中共在图伯特设立的“教育转化中心”实施酷刑和性虐待的情况，记录上述资料的是一位曾在索县“教育转化中心”被拘留数月的僧人，他记录了自己遭受的酷刑，以及所见所闻。这是外界首次获得境内 “教育转化中心”关押的图伯特人记录有关“教育转化中心”情况的第一手资料。由于记录者在图伯特境内，为了安全暂保密其姓名。\n5月28日，在印度达兰萨拉的西藏人权与民主促进中心发布了一份来自图伯特境内的资料。该资料的记录者是图伯特那曲索县的僧人，之前他前往图伯特青海某寺院学习佛教，由于中共严令要求在外地学习的所有僧人和尼师必须限期内返回家乡，否则将“拘捕父母等，禁止小孩入学，禁止家人采挖冬春夏草”等恐吓。因此，记录者于2017年7月13日从青海强制带到索县，并关押在索县的“教育转化中心”四个月。资料记录的是他在关押期间所遭受的酷刑、政治洗脑，以及他在中心四个月里对尼师们的性虐待等所见所闻。另外，人权组织通过长期搜集的资料、国际人权组织和国际媒体的报道等证实了资料内容的真实性。\n从网上有限的资料显示中共所谓的“教育转化”最初为了镇压和打击法轮功而设立，并有一套教育转化法轮功学员的体系。之后在图伯特和东突成立，专门打击知识分子、宗教人士和异见者。中共之前在图伯特和东突设立此类的中心一般称“政治再教育中心”、“再教育中心”等。最近几年中共开始在图伯特、东突等地也开始建立所谓的“教育转化中心”， “转化”图伯特人和维吾尔人的信仰、民族认同和思想等为最终目的。\n有关“教育转化”纽约时报在《中国如何对少数民族进行“教育转化”》的文章称：“在中国西部地区新疆，维吾尔以及哈萨克、柯尔克孜等其他少数民族的大量人口正被拘押，接受国家所谓的“教育转化”。他们当中有上万人被关在配备带刺铁丝网、防爆外层、加固门和警卫室的新型思想控制拘留营里。”该文章还指出：“对于有关这些拘留营的报道，中国当局讳莫如深、含糊其辞，甚至明确表示否认。”不过，最近外界已经找到了“确凿证据”。\n来自图伯特的最新资料显示，“进入中心前说，你要去的是学校，而非监狱。”但是，僧侣很快意识到，“教育转化中心”是一所监狱。\n在图伯特设立“教育转化中心”开始于最近几年，因为，中共强制要求远离家乡在图伯特其他地方学习的僧人和尼姑们限期返回。当在外地学习的僧人和尼姑们返回家乡后被送入“教育转化中心”关押。特别是去年中共强拆和驱逐色达佛学院、亚青佛学院之后大量返回的僧侣和尼姑关进“教育转化中心”实施酷刑和性虐待等。\n据图伯特人权组织研究发现“教育转化中心”同时也是为打压政治上不可靠的图伯特人而设立。并列举了图伯特政治犯被释放之后再次强制接受“教育转化”十五天和两个月的案例。并指出：“被拘留者编写的第一手资料显示了中国当局在图伯特建立的“教育转化”隐秘的围墙内以“法律教育”名义进行恐怖活动。”\n从这位图伯特僧人提供的第一手资料显示，中共设立的“教育转化中心”不仅仅在强制接受爱党爱国、拥护中共统治，对拘押者实施严重的酷刑和性虐待，且非常普遍。\n这位记录者进入索县“教育转化中心”时除了两三位俗人外全部是僧人和尼姑，强制他们唱国歌、红歌，并强制僧人和尼姑穿军装制服，进行军训。\n“教育转化中心”的酷刑\n在“教育转化中心”暴虐非常普遍，政治揭发斗争会、殴打、集体惩罚、罚静站等。图伯特僧人如此记录：\n“晚上有时候召开59年时的斗争会，有时候是军训，军训时最可怜的是年长的尼姑和僧人们，他们听不懂汉语、身体虚弱常常遭到殴打。”\n“挑出几个看不惯的人，进行殴打，一次又一次地打晕，再浇水让他醒过来，这样反复多次之后利用黑色的橡胶棒殴打，也用电棒击打。全身变成紫青色打的半死不活。---我被释放之后听说有些僧人遭殴打后手臂被打断了。”\n\n“进行集团惩罚、禁止食物。”\n“晚上，有时候一次，有时候两次睡觉时吹哨集合，如果没有醒过来或者迟到将会殴打，并罚背着被褥深夜跑步两个小时，并用电棒击打。”\n“太阳下静站，如果稍有动弹将会遭到军人们的殴打。有一个人如有小动他们会跳到眼前，开心微笑地进行殴打。”、“贴墙静站近三个小时。”\n“教育转化中心”对尼师的性虐待\n中心管理人员对关押的尼姑们实施性虐待。\n军训时：“不少尼姑会晕倒，有时候尼姑晕倒后监管人员带到自己的房间，我亲眼目睹了监管人员乱摸尼姑的乳房、身体等的情况。”\n“有一段时间当尼姑们晕倒后监管人员立即带走，无人知晓他们做什么。也听说了男性监管人员在尼姑宿舍里爬在尼姑身上。”\n\n“教育转化中心”的政治洗脑\n虽然中共说在中心学习法律，但事实上没有多少法律课程，最主要的是政治洗脑。\n学习中国国歌、演唱中国官方藏人女高音次丹卓玛的“红色歌曲”--《太阳和月亮是一个妈妈的孩子》。\n所进行的所谓的教育都“努力为了消除对图伯特领袖达赖喇嘛尊者的信仰和忠诚。”\n“课程是玷污我们自己和玷污达赖喇嘛尊者”对此，他觉得非常可笑：“他们有时候很像一个小孩子，如此泱泱大国对一位遥远的老僧人进行秘密玷污，真是哭笑不得。”\n释放后的监控\n图伯特人从“教育转化中心”释放后仍然受到中共严密的监控。\n图伯特僧人透露：“释放之后必须到所在地派出所登记报到，有些人每天一次，有的人三天一次，有的人一周一次报到。去报到时需要给他们打扫卫生，洗衣服和餐具等。禁止穿僧服、禁止返回寺院、禁止为他人诵经做法事。禁止到其它县、地区和城市。身份证遭国安部门扣押。\n国际媒体已经报道在东突中共修建了很多“教育转化中心”，有数万计的维吾尔和其他民族信教者关押在其中进行所谓的“教育转化”。在该中心关押人员的暴虐等被媒体揭露之后震惊了世界。最近图伯特境内僧人冒着极大的危险向境外提供了他在“教育转化中心”的记录。从而也证明了之前从图伯特传到国外的一段视频中一群穿着军装制服的尼姑在歌唱革命歌曲的出处和真实性。图伯特人权组织称中共非法设立的“教育转化中心”是“2013年中国政府声称废除的另一种可怕的“劳改”制度”。\n中共隐秘的“教育转化中心”最初是为打击法轮功学员设立，之后由于其酷刑等打击起到杀鸡给猴看的效果，因此，中共又开始在图伯特和东突等地方有步骤有计划的设立“教育转化中心”打击图伯特等的知识分子、宗教人士和异见者。最近几年图伯特的“教育转化中心”也在隐秘中在各地纷纷登场，随着中共打压图伯特人的力度加强，将会有更多的“教育转化中心”出现，更多的图伯特人将被关押其中，而且，“教育转化中心”内实施的酷刑、性虐待等将会更加猖獗。\n2018/5/31\n展开', 'year': 2018, 'month': '6', 'day': '26', 'hours': 23}
18-06-28 20:47:05 result parse_posts_html{'time': '6月26日下午8:55', 'original': '非原创', 'comment_sum': 0, 'share': '2', 'praise': 5, 'content': '', 'year': 2018, 'month': '6', 'day': '26', 'hours': 20}
18-06-28 20:47:05 result parse_posts_html{'time': '6月26日下午8:54', 'original': '非原创', 'comment_sum': 0, 'share': '', 'praise': 5, 'content': '', 'year': 2018, 'month': '6', 'day': '26', 'hours': 20}
18-06-28 20:47:05 result parse_posts_html{'time': '6月26日下午8:51', 'original': '非原创', 'comment_sum': 0, 'share': '2', 'praise': 5, 'content': '《軒轅氏》是匈奴人\n考古學界用遺傳工程DNA.RNA雙螺旋染色體解碼技術，已用科學證實“軒轅黃帝”是匈奴人（歐洲匈牙利），是白皮膚種族！\n“蚩尤”是青康藏高原的雲貴百族（東夷）人，反而較接近黃皮膚種族。\n漢開朝皇帝劉邦是楚人，電視劇裡頭不要再搞「楚漢相爭」灑狗血的戲碼了…被洗腦的很好笑，也顯得很無知幼稚…！...\n那些在台灣自稱自己是漢人，又是漢民族的人，而那些在近代史上，包括現在的台灣社會，在那兒上躥下跳，蹦噠大中國意識的黨國政客們，閉嘴吧！\n大聲疾呼漢文化優質的道學主義者們，中國大一統的沙文主義者們（大中國病），是否不要太囂張了！\n那些在台灣常常標榜自己是炎黃子孫？\n又是漢族人血統…？\n不知道他們是從哪兒來給蹦出來的底氣？\n用科學頭腦冷靜一下吧！不要一再的，毫不收斂的在那兒瞎乖張…\n展开', 'year': 2018, 'month': '6', 'day': '26', 'hours': 20}
18-06-28 20:47:05 result parse_posts_html{'time': '6月26日下午8:42', 'original': '非原创', 'comment_sum': 0, 'share': '1', 'praise': 2, 'content': '第十七条：缔约国双方同意，内蒙，新疆，西藏，建立各民族的人民共和国，由双方共同负责扶助其独立。 第十八条：协定约经双方批准后，立即生效，批准书在赤塔互换。 第十九条：协定约系机密性质，缔约国双方均有义务保守秘密，不得公布。 1950年2月12日订立于莫斯科。共两份，每份均以中文俄文书就，两种文字之条文，均有同等效力。 中华人民共和国中央人民政府全权代表 周恩来（签名） 苏维埃社会主义共和国联盟最高苏维埃主席团全权代表 安(扬) 维辛斯基（签名）', 'year': 2018, 'month': '6', 'day': '26', 'hours': 20}
18-06-28 20:47:05 result parse_posts_html{'time': '6月26日下午8:40', 'original': '非原创', 'comment_sum': 0, 'share': '', 'praise': 3, 'content': '台湾总统 #蔡英文 最近接受法新社专访时说: “我们跟中国不从事 #金钱外交 的竞逐。中国对很多我们以前的邦交国提供很多承诺，给他们很大金额的承诺，其实有些承诺是没有最后达成的。” “如果台湾有一个label的话， ‘坚韧之岛’会是一个很好的名称。” #tsaiingwen https://goo.gl/sVjmrt', 'year': 2018, 'month': '6', 'day': '26', 'hours': 20}
18-06-28 20:47:05 result parse_posts_html{'time': '6月26日下午7:04', 'original': '非原创', 'comment_sum': 0, 'share': '1', 'praise': 4, 'content': 'За хүү минь сайн уу гэхэд нь\nЗавгүй байна ээжээ гэж харилцуураа битгий тавиарай\nДандаа мэт сонсдог ч мөнхийн биш энэ дуу хоолой\nЗамбуулин хорвоогийн хамгийн уян...гат эгшиг нь энэ\nХүрээд ир миний хүү хүлээж байна гэхэд нь\nХүү нь ажилтай маргааш гэж бүү хойшлуулаарай\nХүүдээ аягалсан хүлээж буй ээжийн тэр цай\nХүрч болшгүй оргилын дээд рашаан нь энэ\nЯаж амьдарч байна миний хүү гэж асуухад нь\nЯмар ч хамаагүй миний амьдрал гэж уцаарлав\nЯршиг удаж амьдралд оролцоогүй\nЯдарч зүдрэхвий гэсэн ариун сэтгэл нь энэ\nЭэжтэй байхдаа энгүй баянаа мэддэггүй\nЭргээд одсон хойно эндүүрч алдсанаа ухаардаг\nАмьдад нь алтаар хучихгүй ч аль гуйсныг нь биелүүл\nАз жаргал бэлэглэ гэхгүй ээ аяга цайг нь уувал болоо\nҮгүй болсон хоосон сэтгэлийг үнэний хорвоо нөхдөггүй\nҮнэний хорвоод амьдарсан ч үнэн ухаарлыг олдоггүй\nАчлалт ээжийгээ амьд сэрүүнд аяар нь байж сэтгэлийг нь тайтгаруул\nАмьсгал нь зөөлөн ээжийн ариухан үнсэлтийг\nAлгаа хавсраад мөpгөөд ч бурхан өгөхгүй дээ...\nТэрбумын унаатай ч ээждээ очилгүй хүүхэн эргүүлсэн хүү байхад\nТэрэг түрдэгч цайных нь сүүг бариад,ээждээ үнсүүлэхээр гүйгээд очдог хүү байнаa...\nС.Амина\n展开', 'year': 2018, 'month': '6', 'day': '26', 'hours': 19}
18-06-28 20:47:05 result parse_posts_html{'time': '6月26日下午7:01', 'original': '非原创', 'comment_sum': 0, 'share': '1', 'praise': 3, 'content': '', 'year': 2018, 'month': '6', 'day': '26', 'hours': 19}
18-06-28 20:47:05 result parse_posts_html{'time': '6月26日下午7:00', 'original': '非原创', 'comment_sum': 0, 'share': '', 'praise': 2, 'content': '', 'year': 2018, 'month': '6', 'day': '26', 'hours': 19}
18-06-28 20:47:05 result parse_posts_html{'time': '6月26日下午6:57', 'original': '非原创', 'comment_sum': 0, 'share': '', 'praise': 2, 'content': '', 'year': 2018, 'month': '6', 'day': '26', 'hours': 18}
18-06-28 20:47:05 result parse_posts_html{'time': '6月26日下午6:56', 'original': '非原创', 'comment_sum': 0, 'share': '', 'praise': 4, 'content': '', 'year': 2018, 'month': '6', 'day': '26', 'hours': 18}
18-06-28 20:47:05 result parse_posts_html{'time': '6月26日下午6:54', 'original': '非原创', 'comment_sum': 0, 'share': '', 'praise': 0, 'content': '', 'year': 2018, 'month': '6', 'day': '26', 'hours': 18}
18-06-28 20:47:05 result parse_posts_html{'time': '6月26日下午6:53', 'original': '非原创', 'comment_sum': 0, 'share': '', 'praise': 5, 'content': '', 'year': 2018, 'month': '6', 'day': '26', 'hours': 18}
18-06-28 20:47:05 result parse_posts_html{'time': '6月26日下午6:51', 'original': '非原创', 'comment_sum': 0, 'share': '', 'praise': '1', 'content': '', 'year': 2018, 'month': '6', 'day': '26', 'hours': 18}
18-06-28 20:47:05 result parse_posts_html{'time': '6月26日下午6:51', 'original': '非原创', 'comment_sum': 0, 'share': '', 'praise': 0, 'content': '', 'year': 2018, 'month': '6', 'day': '26', 'hours': 18}
18-06-28 20:47:05 result parse_posts_html{'time': '6月26日下午6:49', 'original': '非原创', 'comment_sum': 0, 'share': '', 'praise': 0, 'content': '', 'year': 2018, 'month': '6', 'day': '26', 'hours': 18}
18-06-28 20:47:05 result parse_posts_html{'time': '6月26日下午6:48', 'original': '非原创', 'comment_sum': 0, 'share': '', 'praise': 3, 'content': '', 'year': 2018, 'month': '6', 'day': '26', 'hours': 18}
18-06-28 20:47:05 result parse_posts_html{'time': '6月26日下午6:48', 'original': '非原创', 'comment_sum': 0, 'share': '', 'praise': 0, 'content': '', 'year': 2018, 'month': '6', 'day': '26', 'hours': 18}
18-06-28 20:47:05 result parse_posts_html{'time': '6月26日下午6:47', 'original': '非原创', 'comment_sum': 0, 'share': '', 'praise': 0, 'content': '', 'year': 2018, 'month': '6', 'day': '26', 'hours': 18}
18-06-28 20:47:05 result parse_posts_html{'time': '6月26日下午6:46', 'original': '非原创', 'comment_sum': 0, 'share': '', 'praise': 2, 'content': '', 'year': 2018, 'month': '6', 'day': '26', 'hours': 18}
18-06-28 20:47:05 result parse_posts_html{'time': '6月26日下午5:01', 'original': '非原创', 'comment_sum': 0, 'share': '', 'praise': 2, 'content': '每当斯里兰卡的总统马欣达·拉贾帕克萨转向中国，用一个宏大的港口项目寻求贷款和援助的时候，总能得到肯定的答复。2015年，拉贾帕克萨败选下台，但新政府却难以偿还他揽下的债务。与中国进行了数月谈判的政府于12月交出了汉班托塔港口以及港口周围的土地，租期99年。\n本次事件是中国利用贷款和援助增加国际影响力最为生动形象的案例之一，还加剧了对习近平标志性“一带一路”倡议最为刺耳的指责：全球投资和借贷项目实际上相当于是为弱小国家设下的债务陷阱，助长了各个陷入困境的民主国家的腐败和专制行为。', 'year': 2018, 'month': '6', 'day': '26', 'hours': 17}
18-06-28 20:47:05 result parse_posts_html{'time': '6月26日下午4:42', 'original': '非原创', 'comment_sum': 0, 'share': '1', 'praise': 3, 'content': '', 'year': 2018, 'month': '6', 'day': '26', 'hours': 16}
18-06-28 20:47:05 result parse_posts_html{'time': '6月26日下午4:16', 'original': '非原创', 'comment_sum': 0, 'share': '', 'praise': 3, 'content': '蒙古国境内 , 牧业经济依然如故 ， 有自己的国家过自己的日子 , 真好 !!! ', 'year': 2018, 'month': '6', 'day': '26', 'hours': 16}
18-06-28 20:47:05 result parse_posts_html{'time': '6月26日下午4:16', 'original': '非原创', 'comment_sum': 0, 'share': '', 'praise': 4, 'content': '在蒙古国里 , 蒙古人可以自由地以牧为生 。有自己的国家 , 过自由的日子真好 ! ', 'year': 2018, 'month': '6', 'day': '26', 'hours': 16}
18-06-28 20:47:05 result parse_posts_html{'time': '6月26日下午3:44', 'original': '非原创', 'comment_sum': 0, 'share': '', 'praise': 0, 'content': '孤独的狼在回忆自己的团队和曾经合围进攻时那辉煌的时刻 ! ', 'year': 2018, 'month': '6', 'day': '26', 'hours': 15}
18-06-28 20:47:05 result parse_posts_html{'time': '6月26日下午3:40', 'original': '非原创', 'comment_sum': 0, 'share': '', 'praise': 2, 'content': '在严寒与风雪中 , 蒙古马凝聚着力量 。 ', 'year': 2018, 'month': '6', 'day': '26', 'hours': 15}
18-06-28 20:47:05 result parse_posts_html{'time': '6月26日下午2:57', 'original': '非原创', 'comment_sum': 0, 'share': '', 'praise': 3, 'content': '退役的軍人們穿著綠色的軍裝，手持國旗，從中國各地匯聚而來，在政府大樓前排成隊……這次，他們不是來保護官員的，而是為自己的不滿抗議。\n近幾週，退役軍人們已在幾個城市舉行了抗議活動，抗議他們稱之為待遇不好、就業前景不妙，以及福利不足等問題。有傳言稱，至少有一名老兵在尋求政府幫助時遭到毆打。對許多抗議者來說，這個事件把他們對...官方的更廣泛的憤怒明朗化了。\n「凡是當地腐敗問題嚴重的地方，那裡打過仗的老兵受到的壓制就大」，一名老兵說。儘管這些示威並未對共產黨的統治構成威脅，但這一系列事件表明，即使習近平擁有影響廣泛的支配地位，但不滿情緒依然存在，其表現形式能讓政府措手不及。\n展开', 'year': 2018, 'month': '6', 'day': '26', 'hours': 14}
